path,total_conversions,total_conversion_value,total_null
Organic Search > LinkedIn > SMS Marketing,1,260.55,4
Organic Search > LinkedIn > SMS Marketing > Facebook > Podcast Advertising,0,0.0,1
Organic Search > LinkedIn > SMS Marketing > LinkedIn,0,0.0,1
Organic Search > LinkedIn > SMS Marketing > LinkedIn > Facebook,0,0.0,1
Organic Search > LinkedIn > SMS Marketing > LinkedIn > Facebook > Podcast Advertising,0,0.0,1
Organic Search > LinkedIn > SMS Marketing > LinkedIn > Pinterest > Online Display > YouTube,1,469.91,0
Organic Search > LinkedIn > SMS Marketing > Online Display,0,0.0,1
Organic Search > LinkedIn > SMS Marketing > Twitter,0,0.0,1
Organic Search > LinkedIn > Snapchat,0,0.0,2
Organic Search > LinkedIn > TikTok,0,0.0,1
Organic Search > LinkedIn > TikTok > LinkedIn > Pinterest > Twitter,0,0.0,1
Organic Search > LinkedIn > TikTok > Pinterest > Podcast Advertising,0,0.0,1
Organic Search > LinkedIn > Twitter,0,0.0,3
Organic Search > LinkedIn > Twitter > Google Paid Search,0,0.0,1
Organic Search > LinkedIn > Twitter > Online Display,0,0.0,2
Organic Search > LinkedIn > Twitter > Online Display > Facebook,0,0.0,1
Organic Search > LinkedIn > Twitter > Online Display > LinkedIn,0,0.0,1
Organic Search > LinkedIn > Twitter > Organic Search,0,0.0,1
Organic Search > LinkedIn > Twitter > Pinterest > SMS Marketing > Pinterest > TikTok > LinkedIn > Online Display,0,0.0,1
Organic Search > LinkedIn > Twitter > Twitter,0,0.0,1
Organic Search > LinkedIn > YouTube,0,0.0,1
Organic Search > LinkedIn > YouTube > Online Display,0,0.0,1
Organic Search > Online Display,11,5315.79,83
Organic Search > Online Display > Affiliate Marketing,0,0.0,1
Organic Search > Online Display > Affiliate Marketing > Organic Search > Pinterest > LinkedIn > Bing Paid Search,1,682.49,0
Organic Search > Online Display > Affiliate Marketing > SMS Marketing,0,0.0,1
Organic Search > Online Display > Bing Paid Search,0,0.0,1
Organic Search > Online Display > Bing Paid Search > Pinterest > Podcast Advertising > Twitter,0,0.0,1
Organic Search > Online Display > Content Marketing,0,0.0,1
Organic Search > Online Display > Content Marketing > Podcast Advertising,0,0.0,1
Organic Search > Online Display > Content Marketing > Snapchat > Twitter,0,0.0,1
Organic Search > Online Display > Content Marketing > TikTok,0,0.0,1
Organic Search > Online Display > Email,0,0.0,3
Organic Search > Online Display > Email > Direct > Influencer Marketing,0,0.0,1
Organic Search > Online Display > Email > LinkedIn > Pinterest,0,0.0,1
Organic Search > Online Display > Email > Podcast Advertising > Podcast Advertising,0,0.0,1
Organic Search > Online Display > Facebook,0,0.0,4
Organic Search > Online Display > Facebook > Content Marketing,0,0.0,1
Organic Search > Online Display > Facebook > Content Marketing > Instagram,0,0.0,1
Organic Search > Online Display > Facebook > Facebook,0,0.0,1
Organic Search > Online Display > Facebook > LinkedIn > Podcast Advertising > Podcast Advertising > TikTok,0,0.0,1
Organic Search > Online Display > Facebook > Podcast Advertising,0,0.0,2
Organic Search > Online Display > Facebook > TikTok,0,0.0,2
Organic Search > Online Display > Google Paid Search > Email,0,0.0,1
Organic Search > Online Display > Influencer Marketing,0,0.0,1
Organic Search > Online Display > Influencer Marketing > Podcast Advertising > SMS Marketing,0,0.0,1
Organic Search > Online Display > Instagram > Content Marketing,0,0.0,1
Organic Search > Online Display > Instagram > Online Display,0,0.0,1
Organic Search > Online Display > Instagram > Organic Search,0,0.0,1
Organic Search > Online Display > Instagram > SMS Marketing > LinkedIn > LinkedIn,0,0.0,1
Organic Search > Online Display > LinkedIn,2,1708.4099999999999,10
Organic Search > Online Display > LinkedIn > Affiliate Marketing,0,0.0,1
Organic Search > Online Display > LinkedIn > Bing Paid Search > YouTube,0,0.0,1
Organic Search > Online Display > LinkedIn > Content Marketing > LinkedIn,0,0.0,1
Organic Search > Online Display > LinkedIn > Facebook > Podcast Advertising,0,0.0,1
Organic Search > Online Display > LinkedIn > Instagram > Influencer Marketing,0,0.0,1
Organic Search > Online Display > LinkedIn > LinkedIn > Twitter > Affiliate Marketing,0,0.0,1
Organic Search > Online Display > LinkedIn > TikTok > Podcast Advertising,0,0.0,1
Organic Search > Online Display > LinkedIn > Twitter > Bing Paid Search,0,0.0,1
Organic Search > Online Display > Online Display,1,412.48,8
Organic Search > Online Display > Online Display > Content Marketing,1,467.27,1
Organic Search > Online Display > Online Display > Content Marketing > Online Display > Online Display,0,0.0,1
Organic Search > Online Display > Online Display > Online Display,0,0.0,2
Organic Search > Online Display > Online Display > Podcast Advertising,0,0.0,2
Organic Search > Online Display > Online Display > Twitter > Pinterest,0,0.0,1
Organic Search > Online Display > Online Display > Twitter > Twitter > Pinterest,0,0.0,1
Organic Search > Online Display > Organic Search,0,0.0,2
Organic Search > Online Display > Organic Search > LinkedIn,1,843.15,1
Organic Search > Online Display > Organic Search > Pinterest > TikTok > LinkedIn > Podcast Advertising > Bing Paid Search,0,0.0,1
Organic Search > Online Display > Organic Search > SMS Marketing > LinkedIn,0,0.0,1
Organic Search > Online Display > Organic Search > Twitter,0,0.0,1
Organic Search > Online Display > Pinterest,1,112.22,9
Organic Search > Online Display > Pinterest > Affiliate Marketing > LinkedIn > Podcast Advertising > Email,1,912.43,0
Organic Search > Online Display > Pinterest > Facebook > Pinterest,1,932.72,0
Organic Search > Online Display > Pinterest > Instagram > Podcast Advertising,0,0.0,1
Organic Search > Online Display > Pinterest > LinkedIn,0,0.0,1
Organic Search > Online Display > Pinterest > LinkedIn > Affiliate Marketing > LinkedIn > Podcast Advertising > Online Display > Organic Search,0,0.0,1
Organic Search > Online Display > Pinterest > LinkedIn > SMS Marketing > Online Display > Podcast Advertising,0,0.0,1
Organic Search > Online Display > Pinterest > Online Display,2,1235.62,1
Organic Search > Online Display > Pinterest > Online Display > Bing Paid Search,0,0.0,1
Organic Search > Online Display > Pinterest > Online Display > Content Marketing,1,313.6,0
Organic Search > Online Display > Pinterest > Online Display > SMS Marketing > Podcast Advertising > Twitter,0,0.0,1
Organic Search > Online Display > Pinterest > Pinterest,0,0.0,2
Organic Search > Online Display > Pinterest > Podcast Advertising > Bing Paid Search,1,757.06,0
Organic Search > Online Display > Pinterest > Twitter,0,0.0,1
Organic Search > Online Display > Podcast Advertising,3,2102.77,10
Organic Search > Online Display > Podcast Advertising > Content Marketing > Podcast Advertising,0,0.0,1
Organic Search > Online Display > Podcast Advertising > Content Marketing > Podcast Advertising > Content Marketing,0,0.0,1
Organic Search > Online Display > Podcast Advertising > Content Marketing > TikTok,0,0.0,1
Organic Search > Online Display > Podcast Advertising > LinkedIn > Snapchat,0,0.0,1
Organic Search > Online Display > Podcast Advertising > Online Display > Twitter,1,821.54,0
Organic Search > Online Display > Podcast Advertising > Podcast Advertising,0,0.0,1
Organic Search > Online Display > Podcast Advertising > Podcast Advertising > Referral Programs > Podcast Advertising,0,0.0,1
Organic Search > Online Display > Podcast Advertising > Referral Programs,0,0.0,1
Organic Search > Online Display > Podcast Advertising > TikTok,0,0.0,1
Organic Search > Online Display > Referral Programs > Referral Programs,0,0.0,1
Organic Search > Online Display > SMS Marketing,0,0.0,2
Organic Search > Online Display > SMS Marketing > Email,0,0.0,1
Organic Search > Online Display > SMS Marketing > Online Display > Online Display > Podcast Advertising > LinkedIn,1,750.0,0
Organic Search > Online Display > SMS Marketing > Pinterest,0,0.0,1
Organic Search > Online Display > SMS Marketing > Pinterest > Organic Search,0,0.0,1
Organic Search > Online Display > SMS Marketing > Pinterest > Podcast Advertising > Podcast Advertising,0,0.0,1
Organic Search > Online Display > SMS Marketing > SMS Marketing,0,0.0,1
Organic Search > Online Display > SMS Marketing > Twitter,0,0.0,1
Organic Search > Online Display > SMS Marketing > Twitter > Referral Programs,0,0.0,1
Organic Search > Online Display > SMS Marketing > Twitter > Twitter > SMS Marketing,0,0.0,1
Organic Search > Online Display > Snapchat,0,0.0,2
Organic Search > Online Display > Snapchat > Google Paid Search,0,0.0,1
Organic Search > Online Display > TikTok,0,0.0,3
Organic Search > Online Display > TikTok > Pinterest,0,0.0,1
Organic Search > Online Display > Twitter,0,0.0,7
Organic Search > Online Display > Twitter > Content Marketing > SMS Marketing,0,0.0,1
Organic Search > Online Display > Twitter > Organic Search,0,0.0,1
Organic Search > Online Display > Twitter > Pinterest,0,0.0,1
Organic Search > Online Display > Twitter > Podcast Advertising,0,0.0,1
Organic Search > Online Display > Twitter > Podcast Advertising > Pinterest > Content Marketing,0,0.0,1
Organic Search > Online Display > YouTube,0,0.0,1
Organic Search > Online Display > YouTube > Facebook,0,0.0,1
Organic Search > Online Display > YouTube > LinkedIn,0,0.0,1
Organic Search > Online Display > YouTube > Pinterest,0,0.0,1
Organic Search > Organic Search,1,240.17,19
Organic Search > Organic Search > Bing Paid Search,0,0.0,1
Organic Search > Organic Search > Bing Paid Search > Twitter > Pinterest,0,0.0,1
Organic Search > Organic Search > Content Marketing > Online Display,0,0.0,1
Organic Search > Organic Search > Email > Bing Paid Search,0,0.0,1
Organic Search > Organic Search > LinkedIn,0,0.0,1
Organic Search > Organic Search > LinkedIn > Content Marketing,0,0.0,1
Organic Search > Organic Search > LinkedIn > LinkedIn > Twitter,0,0.0,1
Organic Search > Organic Search > LinkedIn > Online Display > LinkedIn,1,380.09,0
Organic Search > Organic Search > Online Display,0,0.0,1
Organic Search > Organic Search > Online Display > Online Display,0,0.0,1
Organic Search > Organic Search > Online Display > Pinterest > Twitter,0,0.0,1
Organic Search > Organic Search > Online Display > Podcast Advertising,0,0.0,1
Organic Search > Organic Search > Online Display > SMS Marketing > Online Display,0,0.0,1
Organic Search > Organic Search > Pinterest,0,0.0,3
Organic Search > Organic Search > Podcast Advertising,1,691.32,3
Organic Search > Organic Search > Podcast Advertising > Online Display > Instagram > Email,0,0.0,1
Organic Search > Organic Search > Podcast Advertising > Online Display > Online Display > LinkedIn,0,0.0,1
Organic Search > Organic Search > Podcast Advertising > Podcast Advertising,0,0.0,1
Organic Search > Organic Search > Podcast Advertising > Podcast Advertising > Pinterest > Online Display,0,0.0,1
Organic Search > Organic Search > SMS Marketing,0,0.0,2
Organic Search > Organic Search > SMS Marketing > TikTok,1,554.76,0
Organic Search > Organic Search > TikTok > Pinterest,0,0.0,1
Organic Search > Organic Search > Twitter,0,0.0,3
Organic Search > Organic Search > Twitter > Bing Paid Search,0,0.0,1
Organic Search > Organic Search > Twitter > LinkedIn > Google Paid Search,0,0.0,1
Organic Search > Organic Search > Twitter > LinkedIn > Pinterest > Podcast Advertising,0,0.0,1
Organic Search > Organic Search > Twitter > Twitter > Podcast Advertising > LinkedIn,0,0.0,1
Organic Search > Organic Search > YouTube,0,0.0,1
Organic Search > Organic Search > YouTube > TikTok > Twitter,0,0.0,1
Organic Search > Pinterest,6,3225.7599999999998,70
Organic Search > Pinterest > Affiliate Marketing,0,0.0,3
Organic Search > Pinterest > Affiliate Marketing > Podcast Advertising > LinkedIn > Bing Paid Search > Content Marketing > Google Paid Search,0,0.0,1
Organic Search > Pinterest > Bing Paid Search,0,0.0,2
Organic Search > Pinterest > Bing Paid Search > Pinterest > TikTok > Email > Facebook > Referral Programs > Facebook,0,0.0,1
Organic Search > Pinterest > Bing Paid Search > Podcast Advertising > Twitter > Organic Search > Twitter,0,0.0,1
Organic Search > Pinterest > Content Marketing,0,0.0,2
Organic Search > Pinterest > Content Marketing > LinkedIn,0,0.0,1
Organic Search > Pinterest > Content Marketing > Podcast Advertising > Pinterest,0,0.0,1
Organic Search > Pinterest > Content Marketing > SMS Marketing > Online Display,0,0.0,1
Organic Search > Pinterest > Direct,0,0.0,1
Organic Search > Pinterest > Email > LinkedIn,0,0.0,1
Organic Search > Pinterest > Facebook,0,0.0,4
Organic Search > Pinterest > Facebook > Bing Paid Search,0,0.0,1
Organic Search > Pinterest > Facebook > Instagram,0,0.0,1
Organic Search > Pinterest > Facebook > Online Display > Bing Paid Search > Organic Search,0,0.0,1
Organic Search > Pinterest > Facebook > Pinterest,0,0.0,1
Organic Search > Pinterest > Facebook > SMS Marketing > Instagram,0,0.0,1
Organic Search > Pinterest > Facebook > Twitter,0,0.0,1
Organic Search > Pinterest > Google Paid Search,0,0.0,1
Organic Search > Pinterest > Influencer Marketing,0,0.0,2
Organic Search > Pinterest > Instagram,1,839.68,4
Organic Search > Pinterest > LinkedIn,0,0.0,6
Organic Search > Pinterest > LinkedIn > Affiliate Marketing > Organic Search,0,0.0,1
Organic Search > Pinterest > LinkedIn > Content Marketing,0,0.0,1
Organic Search > Pinterest > LinkedIn > Email > Pinterest,0,0.0,1
Organic Search > Pinterest > LinkedIn > Instagram,0,0.0,1
Organic Search > Pinterest > LinkedIn > LinkedIn > LinkedIn > LinkedIn,0,0.0,1
Organic Search > Pinterest > LinkedIn > LinkedIn > Pinterest > LinkedIn,0,0.0,1
Organic Search > Pinterest > LinkedIn > Podcast Advertising > Direct,0,0.0,1
Organic Search > Pinterest > LinkedIn > SMS Marketing,0,0.0,1
Organic Search > Pinterest > LinkedIn > Twitter > Online Display > SMS Marketing,0,0.0,1
Organic Search > Pinterest > Online Display,3,1254.03,5
Organic Search > Pinterest > Online Display > Facebook,0,0.0,1
Organic Search > Pinterest > Online Display > LinkedIn > Podcast Advertising,0,0.0,1
Organic Search > Pinterest > Online Display > LinkedIn > SMS Marketing > LinkedIn > LinkedIn,0,0.0,1
Organic Search > Pinterest > Online Display > Online Display,1,306.75,2
Organic Search > Pinterest > Online Display > Pinterest,0,0.0,1
Organic Search > Pinterest > Online Display > Podcast Advertising,0,0.0,3
Organic Search > Pinterest > Online Display > Podcast Advertising > Online Display > Online Display,0,0.0,1
Organic Search > Pinterest > Online Display > Podcast Advertising > Podcast Advertising > Podcast Advertising > Pinterest,0,0.0,1
Organic Search > Pinterest > Online Display > Twitter > Online Display > Instagram,0,0.0,1
Organic Search > Pinterest > Online Display > Twitter > TikTok,0,0.0,1
Organic Search > Pinterest > Organic Search,0,0.0,1
Organic Search > Pinterest > Pinterest,1,477.52,7
Organic Search > Pinterest > Pinterest > Bing Paid Search,0,0.0,1
Organic Search > Pinterest > Pinterest > Google Paid Search,1,741.93,0
Organic Search > Pinterest > Pinterest > LinkedIn,0,0.0,1
Organic Search > Pinterest > Pinterest > Pinterest,0,0.0,1
Organic Search > Pinterest > Pinterest > Podcast Advertising > SMS Marketing > Twitter,0,0.0,1
Organic Search > Pinterest > Pinterest > SMS Marketing,0,0.0,1
Organic Search > Pinterest > Pinterest > SMS Marketing > SMS Marketing > LinkedIn > Podcast Advertising,0,0.0,1
Organic Search > Pinterest > Pinterest > SMS Marketing > TikTok,0,0.0,1
Organic Search > Pinterest > Pinterest > Snapchat > Referral Programs,0,0.0,1
Organic Search > Pinterest > Pinterest > Twitter,0,0.0,1
Organic Search > Pinterest > Pinterest > YouTube,0,0.0,1
Organic Search > Pinterest > Podcast Advertising,2,1031.62,11
Organic Search > Pinterest > Podcast Advertising > Content Marketing > Email > SMS Marketing,0,0.0,1
Organic Search > Pinterest > Podcast Advertising > Instagram,0,0.0,1
Organic Search > Pinterest > Podcast Advertising > Instagram > Twitter,0,0.0,1
Organic Search > Pinterest > Podcast Advertising > Online Display,0,0.0,2
Organic Search > Pinterest > Podcast Advertising > Online Display > Podcast Advertising,0,0.0,1
Organic Search > Pinterest > Podcast Advertising > Organic Search,0,0.0,1
Organic Search > Pinterest > Podcast Advertising > Pinterest,0,0.0,1
Organic Search > Pinterest > Podcast Advertising > Podcast Advertising > Podcast Advertising > Podcast Advertising > Email,0,0.0,1
Organic Search > Pinterest > Podcast Advertising > Podcast Advertising > Snapchat,0,0.0,1
